,station,lat,lon,distance(km),EW-PGA,NS-PGA,UD-PGA,PGA,EW-PGV,NS-PGV,UD-PGV,PGV,I
137,C5906,24.9688,118.2511,403.4161966509007,23.71275587880995,7.766660326624975,12.381065475285556,27.65986994009156,3.1907757696500556,2.5693124482097955,2.853800086491623,4.916236099153236,11.844898194305536
138,B4509,25.3303,118.72,403.59687898391047,4.144792614604837,5.622002663686046,3.443028094114671,5.67370437824429,1.2273305547645124,2.744656376779201,0.6393959641172227,3.006632278342224,11.204240946836617
139,D2404,24.82926,118.09774,403.8928942363,2.7287383823896993,2.336401365362254,2.7440783359179752,2.882043545196422,0.3435498760137981,0.9558400035030091,0.20167060380891974,1.0091694041335837,9.781892225484953
140,C5907,25.0068,118.2821,404.25001890580876,4.902361126924026,3.206758926354625,1.9842731460091296,5.2656154877976,0.34066325002132314,1.4147536996093175,0.8277628643690554,1.6380711238297807,10.412998263731467
141,E6210,23.9498,117.4469,404.6861142179172,2.70538288021236,2.5487840394542896,2.1908522905321934,2.8965951831384014,0.23328283622381477,0.5058313788249977,0.3823836725339907,0.6296871712447336,9.167374536245513
142,E6303,24.0694,117.499,405.79593987637634,6.629793420747442,4.378296777382809,4.529643083244819,7.097298009759041,3.500985651578742,0.5845302809808937,1.9954586337635005,3.955839285535412,11.56171591741323
143,E6913,24.4658,117.7535,406.196446135241,10.644878144134395,9.31238625815333,9.392605108654442,14.144130758736729,0.4553817114587816,1.2096216871415293,2.5932257599686253,2.7626327368686336,11.09396946153255
144,D2407,24.76011,117.9949,406.644435866257,2.491041200871912,2.3049120907680845,1.6730801537708175,2.5639792968455883,0.522734395580686,2.1176132063606095,0.6229077153536946,2.2372156154953196,10.819123525969768
145,E6909,24.3373,117.6534,406.86134408502306,3.4683737823102665,3.760196715277441,4.398836102904012,5.654785182743882,0.37452690804454325,0.7437703334398842,0.25699803016504036,0.8213722411130282,9.513620064379978
146,B4508,25.3569,118.6719,408.8180170931366,5.6990786141914915,8.725713560897859,4.5452436474151146,9.113435507968331,0.5798015635246835,1.6336357830155617,3.5836134448858945,3.9473330503446387,11.558911312673796
147,C5920,25.0881,118.3076,409.0429793599466,2.6064213665417237,2.721465783063328,2.3766133904021283,3.795030531411492,1.219318422872543,0.6274608458722438,0.43664833213989956,1.388496887472536,10.19763473165022
148,C5915,25.2047,118.4504,409.2360296562279,3.355748845304043,2.9484465290741255,3.547500438293414,3.5952026980299414,1.3698965013777593,0.3631750114447314,1.6004284094486874,2.0725224291573334,10.719497717748798
149,C5905,24.96775,118.15959,409.87721558425034,12.086094396166523,7.459361425787386,6.533361040506273,14.965842127570708,1.5717156070659482,1.0342178600075342,1.9127964288441974,2.148434963858354,10.766366634546232
150,C5919,25.1242,118.3387,409.8853726169808,5.4123905928906515,6.2038333634655425,3.3651582919481458,6.643870629273348,0.4532329240556492,6.871713419350108,1.4743287652381458,7.009944424170656,12.0
151,B4501,25.4208,118.7464,410.2803451531326,2.6988163997549517,3.016073181171761,3.6668707253931543,3.6916887275588626,0.6023832032863818,0.158423391420279,0.27087202141456934,0.6345209044721418,9.177337803865912
152,E6105,24.5137,117.7407,410.2914610593929,4.949382913597257,6.061088158092123,4.709875492157937,8.255560449894507,0.26163326019216426,0.5952702327555136,3.580324424335804,3.615130652872239,11.444371992689247
153,E6413,23.6624,117.2547,410.5256637877999,1.9608379946148058,2.198315252410886,1.9780914589270437,2.31221505488592,0.4602171703899651,1.4103559365007432,1.9037631974130866,2.380430610738258,10.899966579091707
154,E6415,23.809304,117.316256,410.56453670133106,4.624173895094241,3.2608713330094576,3.7607267268191036,4.804833618850289,0.8167346777858041,3.0311153193971605,0.29162095721122605,3.1425841691045933,11.26186075519632
155,E6307,24.2542,117.5545,410.6957082534014,4.679141744643892,3.175118875493558,3.1080796197402156,5.0280055246348025,0.3967792983611384,0.9333234756347207,0.1542919804586327,0.9835721704123525,9.748418696411912
156,E6209,23.9492,117.3805,410.78188178872034,3.0492793251791923,5.969282199426336,5.263519790573722,6.428612473761518,2.653518715257549,0.3393418733806705,0.20113072978743632,2.660224024761548,11.044754633901837
157,E6501,24.60381,117.8014,411.1634628776786,2.8875036310939084,3.593311981147117,3.3156657152181612,4.838769785664224,4.920547272288643,1.4541561045942666,2.4026770757607845,5.6388882898327175,12.0
158,B4507,25.3203,118.5661,411.9366097769934,2.5157799954909907,2.497315491455345,4.404092123099848,4.7209490151739715,0.6510554361940196,0.7056180290605877,3.3657209400829995,3.47461066272864,11.3927184441872
159,E6502,24.67954,117.85445,411.99703777143645,2.692778576443832,2.501676739561776,1.9754407316936422,2.6929037727113694,0.3768965412645096,0.13767302081658056,1.6297511318189157,1.665073506069157,10.434300231681197
160,C5914,25.2687,118.4905,412.1501009552016,3.4806433968358714,2.7624109697156567,3.3042877850818306,3.540502829488379,0.2140300495288132,0.4044509677131824,0.313969052448637,0.4707027836779854,8.78824030003397
161,E6305,24.159,117.471,412.94268579353684,4.960173517766298,7.9243911605976445,1.9981062397391482,8.380369901559355,2.045449044507449,3.4196876570665973,0.7788269467219888,4.025096377009404,11.58432885075931
162,B4506,25.3781,118.6286,413.2830022827832,2.531736376334595,3.804086350876749,2.2783122614749907,3.820968884539078,0.7837918016096327,0.6905773174446962,0.2002058771356913,1.0263924141448646,9.803940300792743
163,E6106,24.5586,117.7357,413.58124251445776,11.858020444254958,9.638823076688018,7.191126760842997,12.645297440899354,0.621507591130705,1.999868956857791,0.5219612094432187,2.052302698100985,10.706724248295666
164,E6208,24.0094,117.3795,413.71651020308633,2.3412950997493303,3.766250126116607,2.461987052415464,4.060227982546182,0.3059039550383584,0.36844420230108893,0.13483442025948883,0.4565803895631532,8.748551762938295
165,E6414,23.78715,117.2695,414.05218593276675,7.961826660080599,7.60439749217424,9.897987650674006,12.265473949248511,3.772857707542243,0.6894717614757943,1.1728637883343993,3.9704704322198907,11.566525898636968
166,C5401,24.9551,118.0879,414.1112689171719,2.7524451174445397,4.494057782304192,2.4240844393482712,4.494825036128419,0.4149960611737494,3.3833569477657726,0.1362274182406373,3.402597528915172,11.365431746809936
167,E6107,24.5354,117.7063,414.52558681513705,6.410057240993194,5.544073861471752,5.676315781695878,7.59735222042881,1.48059757382907,0.6282921443290177,0.9350581012999297,1.7271258728984449,10.481971970281663
168,E6211,23.8781,117.3001,415.0444533586272,5.811629939415797,8.87985853308227,3.2206051862702285,10.095763239251376,0.6704697190045231,2.1967874365153084,0.6849857115086018,2.3696719519344236,10.8940646844535
169,E6910,24.3926,117.5898,415.5853146108541,4.416952914378016,4.719137502042624,6.949294708621179,7.633504555861751,1.4783146506078764,2.081046425517686,2.001956820306161,3.201574637734015,11.286090892722179
170,E6504,24.7903,117.90585,415.6834691840753,2.82850606054909,2.8499702827068942,4.543700265875317,4.548488626503895,1.487501775713689,1.0091820581185076,0.3257909500366046,1.7845008420114563,10.524550271636892
171,E6912,24.4913,117.6566,415.9011966575226,4.998889077473606,15.899767700291152,6.865499986742535,17.314624236898528,0.5983125451857048,1.90295052593857,0.3708692013942967,2.001527365867095,10.674084597108768
172,E6412,23.6597,117.1939,416.25961131521166,6.081268332036353,6.217206913867842,2.279931608144775,6.31221446595972,2.8445698770844197,2.3106462106416252,1.03750498791751,3.689279699698933,11.470824746459268
173,B4517,25.4306,118.6564,416.3587964339202,2.383267561400286,2.5552951951989327,5.458384059209591,5.475494800303323,0.7368821587453225,0.11815861797247185,2.076463379652144,2.1870501959807465,10.789576252524819
174,E6215,23.9597,117.3253,416.372057925989,5.238679365357692,2.5071180576249055,5.188194452572094,6.407115503904237,1.8637731404143185,1.727335640513498,0.786748156593286,2.571216421843057,11.000415899539366
175,B4502,25.5225,118.7892,417.2512165513619,3.086907827610945,2.5839587397949626,3.259686373766896,3.533319276262848,0.8087343658199901,0.9218790856887067,1.379510905292408,1.8063565719338022,10.54041045045399
176,C5916,25.2002,118.3145,417.7920296942894,2.1626856784596518,3.8245075606638728,2.142132548850503,3.913002075200233,1.1153955432644016,1.6134956957055089,0.9192906777728339,2.142987277401515,10.763058778122145
177,C5501,25.32214,118.47369,417.8286954007553,5.782708192235606,4.494275976242502,18.938470777027202,20.30526793616604,3.3602890254528637,3.07884909954908,2.5351045010561584,4.5881980190990275,11.754926459213113
178,E6207,24.0675,117.3613,418.20042162626106,2.8047216961761947,2.1725681499494,1.8775938517091835,2.808189721119423,1.1204091249322266,0.24231876630707672,0.45208013302527333,1.2019409792186753,10.009649427054311
179,B4504,25.4142,118.5764,419.61845646529196,3.6397688001546227,3.805139351742508,3.959375761756408,4.234423456107253,3.2577207500137497,1.5132904239589984,0.7927180226956879,3.6327310022419623,11.450699720782879
180,E6101,24.5199,117.631,419.8269661911195,3.398865535558446,4.291975833500855,10.489591471581688,10.680159626709006,0.7324783495903989,1.5159735722931014,0.42423605773778567,1.6679359369475348,10.436538097961853
181,E6711,24.16364,117.39613,419.8974088173093,3.9766397979463517,4.5912591381518135,2.3738992490748494,4.894079882076636,0.6677248783823491,0.6956076170670966,0.1656071780049816,0.9341376931541255,9.68123268962035
182,E6911,24.4703,117.59259,420.00942402390285,2.622218431075496,3.076417362944529,2.6085133348460414,3.2017705070577946,0.7260785004867855,0.3061443193880989,0.1549831285115562,0.7635855675438372,9.418573133724973
183,C5404,24.92254,117.97193,420.25239145295654,7.02260611310002,7.462256436954085,7.458799299659046,10.441285009262153,1.525436047398359,1.8391720093730537,2.251297503812197,3.2342699559145527,11.299328799467213
184,E6401,23.79894,117.204,420.73585507815,3.080434271041135,2.6965482256775033,2.8773518881954745,3.215449909066115,1.3996113019762921,0.2748948384687982,0.37801644383222316,1.4407057399719483,10.245725859395876
185,E6201,23.957,117.2696,421.41033301383817,4.689427022463971,4.100596670970034,1.3959018505194065,5.521264077959784,2.5227729920710638,0.7420735128448827,1.181906295399143,2.8566073801220466,11.137551661613257
186,C5402,25.01975,118.0545,421.4996771708472,2.4604044386693746,2.0554503267116577,0.0,2.463810531094585,2.2748354189814264,0.11860671924501259,0.0,2.2750894886640234,10.840995451773177
187,E6411,23.7187,117.1619,421.5595418948098,3.886322249616931,2.774752725545867,3.148614658879394,3.980996731204004,0.5037550914330773,1.5288771261683956,0.28012572777487127,1.5678907257392227,10.355947373650746
188,B4516,25.4898,118.6325,423.0990289640481,4.036980811787667,3.2209656419744626,3.0016316470191806,4.305729948579883,0.34000762072744123,1.8761087132584462,2.113251821054117,2.7901583902059284,11.106886573304584
189,E6503,24.71665,117.74664,423.1327044645174,5.500341360209312,3.5325197655455356,3.4550964457186026,6.012080994029718,3.0965253378050663,1.023286234364223,0.15225165583576306,3.2252390230156434,11.295685717406968
190,E6103,24.6371,117.6809,423.1719732913753,2.375339365543071,1.881327556066267,2.2095785427081562,2.480060881670685,2.045605970928657,0.648588523744112,0.5235644016282427,2.187114000944899,10.789614262269223
191,C5403,24.9806,117.9894,423.2936534173519,3.9999784357379182,3.794692463220309,4.095440510223104,4.774866574587048,1.1670520027335025,0.25856700440395863,1.2477347500968081,1.6648968971719798,10.434162031768977
192,C5418,25.1363,118.1574,423.31158129811325,5.881749153052375,4.796682495550699,3.5640580536308053,6.453993907828131,1.2252809665654223,1.0216585045929054,3.197878825773433,3.509457325615989,11.405719897507405
193,C5503,25.2977,118.3537,423.3902492536564,4.7751472162561415,4.657403080646949,5.849175364601433,7.627734120975704,2.44012467871379,2.1316776351247446,0.2771151236749899,3.1641575143397067,11.270774284691045
194,E6104,24.5827,117.6162,425.008189641676,2.751000462398152,2.8154751684152517,1.7226400831978141,2.816799269848628,2.4935859109775245,1.4478868915024232,0.6237930011513714,2.9106126170293254,11.161953222827862
195,B4503,25.6206,118.8114,425.2098743277119,3.070921666141051,3.161333700832244,3.3017885694710496,3.46794234905945,1.4225620675777975,0.3128804726706731,0.3433442363885812,1.4652300506155462,10.267717451277026
196,E6410,23.71681,117.1222,425.28664890703004,1.9676531921724207,2.4074740993554493,2.1246916787594174,2.991941971067843,0.10701709972363198,0.40044583008736645,0.1206177955240153,0.4052007025289914,8.593010568980324
197,B4514,25.5589,118.6936,425.9179755489257,2.468312478710073,3.150762816829999,4.6056962464428315,4.608020433389581,2.504644600808838,0.5268411994871411,1.7814640710366312,3.074453754100491,11.233303894330955
198,E6505,24.79684,117.77987,425.98935807802434,2.2245730197903226,2.5231936777838766,2.3514457693079294,2.721592194379228,2.2512560856487416,0.4311811004432804,0.2895674422931722,2.28716741031218,10.847893862487332
199,C5918,25.1995,118.189,426.22240385103686,3.7706115007218908,6.53941129944338,3.698448071142184,6.846110224282563,1.673919110015871,0.7380474497518681,3.663812369216499,4.013586446892765,11.580597864480435
200,B4515,25.6021,118.756,426.46493996820243,3.3966826303652007,2.3022194603300905,2.9929804784697835,3.4002418711870384,0.7420355064510388,0.3642867600082854,1.3879388920711782,1.5686111077482732,10.356545858115613
201,E6408,23.7582,117.1247,426.64387939643393,3.344935864784364,3.036802942248578,2.4070035257371423,3.534494423379065,nan,nan,nan,nan,nan
202,E6710,24.23126,117.35988,426.6804204214597,7.886669581675214,5.353045864396896,7.515851701002124,8.730982828264246,0.8924391387145777,1.325155833738184,2.8326369948655623,3.136078433193749,11.25916074750654
203,C5405,24.91565,117.8686,427.55972811399016,3.580351739653763,3.2363662763648335,2.5509959473087136,3.8806532105417353,0.4826567259903007,2.642376501211548,0.6034405746154539,2.7178395483308555,11.072671441812595
204,C5502,25.3913,118.4119,427.69645871585857,3.3414907233531945,3.3702967245606925,2.4678457887656924,3.3730284844697627,0.745169030955409,1.4723138368557958,1.0145501421806624,1.8856107701292852,10.596356150309026
205,C5423,25.1262,118.0805,427.91879883114854,3.8705965780922105,2.4366642497622286,1.884845853584889,3.882630572103016,0.6809498583031535,0.5673898299123392,0.14835516491448472,0.8358734449488537,9.536421584753937
206,C5506,25.35739,118.35834,428.1725318885232,2.80955748636941,2.530200590961501,2.0760506678523316,3.093630997208848,1.842825588715515,0.21454246691220955,1.25336951401025,2.214078928978675,10.805579296523645
207,E6409,23.7347,117.0956,428.5153054811883,2.459759999180545,2.6336269464074276,2.0643694034525213,2.6342281356425623,0.4639002681620121,0.4618036992425602,0.2867822145668105,0.6557783233182614,9.22027117104005
208,E6205,24.1216,117.2768,428.5607965758358,2.7819858668273563,2.1968724216043025,2.280537761327444,2.8420258187296943,0.12084787289539776,1.2586529024199093,1.35208972267726,1.8268833737480885,10.555132470047202
209,E6804,24.662,117.6296,428.99426461536893,4.706782419519873,7.898334974226884,4.168975144072573,8.21074431898112,4.44976337720803,1.8676951100069512,1.6233195145055965,5.001020306623358,11.86717585400687
210,E6102,24.5848,117.5635,429.52965037544624,5.367220872069735,4.48345798196386,2.846197877786301,6.211501245492226,0.19979984094434752,2.0376433181154736,0.21834609941862337,2.0505417763379175,10.705605865198544
211,E6202,23.9707,117.1881,429.6024692967963,4.702647102467454,4.441777641947377,3.8907546332560643,5.297877741863325,1.812699044149507,1.4361990250203394,3.053041967340278,3.7729141264240447,11.500030761605164
212,E6204,24.04123,117.2158,430.27613055948524,3.526779036729892,3.9151166607174686,2.4561415130304494,3.926570610576855,1.1679999097692018,1.5248606406782335,0.28384809521736154,1.896404002254466,10.603792589606222
213,C5504,25.2889,118.2373,430.30553669227345,5.2428505901941715,3.4439166632823914,2.5765536359498578,5.3378023649585025,6.186870502021069,4.39970221287549,0.13224873126134665,7.545371462430457,12.0
214,E6702,24.35704,117.39481,430.4380191717476,3.0347490867461717,2.9005282305087103,2.047993963861211,3.2673665169695663,0.1715641309069258,0.4197126724715493,0.6276014094275376,0.7420863601568743,9.381363347469724
215,C5505,25.2539,118.1854,430.90671222347595,12.302698023222009,7.528982102880495,13.795397814546634,19.9588314041099,1.550509450889461,1.0944537828639846,1.7188332380838456,2.5300417068537127,10.979383041282944
216,E6407,23.80186,117.0959,431.1110654833324,3.9025381955169984,6.863800270260714,3.581101364672064,7.142440719195982,0.5469361867817348,5.311598844962172,0.25274611475770126,5.336965690941028,11.9518832327599
217,E6206,24.1835,117.2735,431.9614531020519,2.3935879611928144,2.3581254140506025,2.1994242302399702,2.4267159631006012,0.3780819141053029,0.8041172397244899,0.11047746753747881,0.8735990461356101,9.593936453491782
218,E6406,23.87234,117.1032,433.29628479579344,2.4780003005958244,2.5864346334456876,1.8263729119164098,2.594038361374873,0.881515550308489,0.9705488219293711,0.5435957212343685,1.3683671224705873,10.178607892751144
219,C5507,25.3373,118.253,433.3062725687188,2.213611990678615,3.3754575609923805,2.309572985230092,3.41171486532614,0.7449636735346357,1.3347577324585485,0.9304388065999594,1.7314982702749895,10.48526618610795
220,E6601,24.57784,117.50955,433.6140167158294,3.852815576459313,5.30762142190339,3.844488405429018,5.55805773729871,nan,nan,nan,nan,nan
221,E6506,24.82536,117.69949,434.30893718474647,3.989745122118483,2.3737180273572873,2.5129120692569282,4.135750534393025,1.3139106253260344,0.9810599650547485,0.444791338603289,1.6406009185544745,10.415008851115223
222,C5509,25.3783,118.2816,434.89535981483374,2.6298911738402944,2.0315793615166586,2.2092590861072363,2.647281539139385,0.1314134155290187,0.3044178683097081,1.3645048496051702,1.3875133174002434,10.196711480563996
223,C5422,25.108,117.9631,434.9239340340252,4.064603321716602,2.3055529885058115,2.7701512165644604,4.10486453471389,2.067359906791004,0.33207732290249614,1.264519001349559,2.41664166911493,10.9196367786996
224,E6507,24.78068,117.65175,435.06511019768834,2.4452041190017324,2.580294048220375,2.090623738842217,2.818907898630586,0.7267268540282765,3.2533097525696713,0.8072086867338406,3.4124286082225765,11.369190722670115
225,E6714,24.13967,117.21332,435.2301451041031,2.550800539166634,2.7937290079214994,1.7677081858545383,2.9198551039432203,0.11672173359552697,0.3252082221352624,1.3304225513591033,1.3580242215599791,10.168722548116286
226,C5417,25.2572,118.1239,435.3696021951697,3.112673861559103,2.3739480601285248,2.51018569106987,3.1321279891720666,0.1588003057902648,1.7236623908062312,0.7290318014490933,1.8633648475395665,10.58089369473663
227,C5520,25.4316,118.3097,437.6319313431168,2.99423211336794,6.647793999972228,2.658704046152581,6.868871769235501,0.5115502558173383,2.6959929571496097,0.11972801988603361,2.734731219778926,11.08074394575277
228,E6701,24.40371,117.34144,437.72585951039434,7.576004866629245,6.4552061802865435,3.1040414850612335,9.780956246389302,1.6246094429901352,3.2841591376717165,0.6100344246933317,3.6342932146475273,11.451259889746819
229,E6712,24.2861,117.2664,437.9215101961052,2.4671411462110617,4.282839702977424,1.9552756666408606,4.498306386650141,0.9531038246705779,1.407783775457767,1.0761314350022186,1.9685606840168144,10.652446421454068
230,C5508,25.3704,118.2237,438.00917318778164,3.804272016665756,3.3813788119731316,1.9981940828227627,4.326739860120702,1.383233339413035,0.5364571697934316,0.3800626105203434,1.4957124893483387,10.294544360218396
231,C5415,25.2283,118.0416,438.7488024258698,5.063155332620173,11.02145568732746,7.061813669251844,13.095522111490439,0.40290197587945675,1.4158277834722692,1.0315027832416805,1.7324979811492807,10.48601821162428
232,E6805,24.7169,117.5533,438.8155120024116,4.20794878875364,3.9354652881093513,5.864530595081045,5.890965229183164,0.2840992982100737,1.1614124930705478,8.627052952768718,8.693329144917886,12.0
233,C5521,25.32802,118.14029,440.0420474487473,2.4763973375248534,3.6571552464390407,2.3070998134722904,3.748092934627147,1.248356204287404,0.9443102695278942,0.3277761820892689,1.566472065701532,10.354767964037118
234,E6713,24.2517,117.21619,440.6162973478333,6.624913713978044,7.536605922342077,5.131948933637383,9.329873350943183,0.7531483601774736,1.8780661881899616,1.1128098467330299,2.177937481739754,10.784136227188839
235,C5618,25.4999,118.3522,440.85434531742874,7.9972159938999425,4.672926866715298,7.253453109413678,9.199883402640786,3.4397170363789464,1.114825122507477,3.6473509648017455,5.0430029835751915,11.878067675298256
236,C5617,25.4548,118.2862,441.11800980332316,2.4604033073305973,3.3733136887771664,2.8930500047612004,3.3836077979871764,1.1487845643195713,1.030897461928505,0.8278651683131699,1.6763232949771258,10.44307334064735
237,C5406,24.97056,117.7349,441.7631607425188,4.837606597433824,4.017139738350311,2.818234177979045,4.904901532551841,3.439875789058796,0.27233140384497245,1.0953061603002812,3.573014890996401,11.42910447855198
238,C5407,25.06112,117.81545,442.2653480955829,2.016708956986815,2.4413696726761303,2.0048860690037795,2.5395336464528193,0.2664021974553137,0.6012918396727954,0.31877014190675523,0.695910523555114,9.297660211830323
239,E6703,24.3842,117.2761,442.365974344326,2.4879193786825926,5.075587006800429,5.810599523795443,6.167093977982384,1.553390983451103,1.8267087967138471,4.265047715181446,4.8483757308017585,11.826788805931923
240,E6603,24.51956,117.3643,442.42575188447614,2.4945678878439588,3.0193119268885096,1.7594439123498444,3.0325088029039913,0.70452995853005,0.3768543628950081,0.1276427849390713,0.7707373533859684,9.430719222058437
241,E6405,23.9001,117.01844,442.451003074719,6.399899923116439,4.276209362865373,3.5996495282242575,6.655057613577207,6.737984130618478,0.6287487249673359,0.9146888144558241,6.8028327999961835,12.0
242,E6715,24.11384,117.11577,442.9054631038965,2.3636164958375825,2.5697557263213855,1.87480552404293,2.621903906720523,0.5415815313039198,1.401392268843801,0.20456055397995182,1.4919305802137945,10.291245847429755
243,E6403,24.01626,117.0669,442.92240278050053,2.514525492616655,2.275100915699633,2.350317315095745,2.849535621569276,1.217295611790419,0.624209298810101,0.19435693204632892,1.337469992034685,10.148852140438795
244,C5421,25.1328,117.8724,443.4361447783112,2.7244000783219993,3.6103213009971213,2.5998878464017348,3.657930692513986,1.400152189621293,1.2825057662015702,0.9473291818578856,2.051442969021555,10.706178343703797
245,E6602,24.6266,117.4276,443.51479331651353,3.9344746046272885,3.2380044112642903,2.649859498235668,3.985858467241628,3.0213785888388482,0.6736890415409895,1.077231465387939,3.2500592559433104,11.3056738376701
246,C5511,25.435158,118.211961,444.22879515646207,4.27016970036167,4.631102677322942,2.765890217173984,5.752070267669339,1.3203127489885722,0.395056784839054,0.2821883503940601,1.3552743278736132,10.166081635498047
247,C5510,25.38387,118.14613,444.26687852979654,2.4499975411899633,1.8189157261016,0.0,2.4516557197976767,1.2871785309479273,0.5025248892258848,0.0,1.360428515480588,10.17102717936617
248,C5414,25.2515,117.9746,445.29868416790185,2.7487749894641342,2.2662866051894266,2.0115058185946864,3.044157487590826,0.13015864819972597,0.34158061975345577,1.6418003293863617,1.670037609338917,10.438178754780072
249,E6402,23.9919,117.0182,446.3876810678391,2.380241151991143,3.0886173573348508,5.681909954863511,5.749166578453431,1.866819826834676,0.4623168820301191,1.4734305551974454,2.3772878207570423,10.898245296214464
250,C5420,25.2046,117.8909,447.60030133210677,5.022221294330986,6.024214133805958,2.3181998252667397,6.092833529476718,4.399314641533003,1.2830264751648301,0.22267624725543075,4.560514913583348,11.747041640824277
251,C5519,25.3572,118.0605,447.83890108743026,4.569727607611728,5.802279818799622,2.805250310760856,6.747233600381904,0.29110355039496094,2.3936186060044737,0.7251386384685192,2.478659742899145,10.952650739734455
252,C5416,25.322,118.0174,447.9403394078818,2.47612220335492,3.512839971537968,2.938052935102134,3.5231773761543774,2.070409092262316,2.32046405312956,0.32835153874862016,3.083236585688119,11.237020552042004
253,E6704,24.35239,117.17448,449.63022701539285,2.191434166951635,2.7841658988144284,2.2328795273489015,2.8813733488536695,1.0106492307630768,1.2860881857558912,0.6841045598014865,1.7118276082781407,10.470380079136815
254,C5512,25.4448,118.1407,449.70595688487185,3.180549581867656,4.083492479198809,2.4495014940244473,4.577382291321438,0.5449405921049412,3.059106209232461,0.4809119204442902,3.116101216423883,11.250834667624607
255,E6613,24.5592,117.2972,450.51849021708205,3.81036378957455,4.793704932061073,5.186577687138296,5.562811788200163,2.975252325879272,4.5131950909218945,0.7405477595765239,5.426269093334518,11.973503980985456
256,C5601,25.5724,118.2972,450.584446261449,4.119386439505234,3.261906087653087,2.8124125441724175,4.600765002131466,4.351751777260862,1.5006675240438472,1.027504146198828,4.646581387824523,11.771400645488976
257,C5602,25.6362,118.38,451.13371026597537,3.2217717850329572,2.539957981745967,1.7917656358532346,3.751439935617475,1.1802520613398224,0.5888080621544711,0.19379360476076485,1.2987280489786006,10.110554660626141
258,C5513,25.43135,118.10154,451.1791087574619,2.196128867586448,2.3127972708258704,1.9424081480346165,2.5936685488999847,1.8064580828007981,0.7195327818921455,1.4862062985338158,2.415415304586218,10.918975441266756
259,C5619,25.529,118.2254,451.3505984696853,3.1145293797836793,2.9932245776712842,3.4176792238735825,4.428532947806245,1.9098680410016549,0.6586881751082054,0.2195585624225645,1.995767639209366,10.670329929165515
260,E6604,24.67502,117.3637,451.8762607299961,5.961058608744421,2.8474067239777936,4.392917758635787,6.794956468744734,1.3638849531200623,1.4152949062011795,0.630524446950814,1.9735202202936672,10.655724741346324
261,E6809,25.0251,117.6414,452.8699904385357,2.003640063657278,2.7146646016925677,1.9078699078512549,2.7171672226012027,0.5189947906104407,0.38218523133520654,0.09968036438520553,0.6083293525924798,9.122416316533569
262,E6806,24.9301,117.5546,452.989720883624,3.772289786794615,6.1696662079720985,3.69437033632233,6.329018695811167,2.094395880254037,3.2442522834110177,0.16092309994458429,3.8276324215582154,11.518790673714182
263,E6808,24.9783,117.5935,453.2772507605124,2.191874922953483,2.5323733442045557,2.427361356499518,2.9125168824423255,0.2026399687743615,0.5265144339650782,1.172676450532779,1.2645395104997184,10.075797210232096
264,C5413,25.3267,117.9259,454.6863805624213,4.803028267842368,3.3563111206874887,3.2442225780964242,5.613498880168938,0.19028041882080926,0.4573320314854756,1.3468866818602678,1.399427733986339,10.207851429647064
265,C5609,25.517,118.1559,454.79212147587907,6.0971596251210185,7.112495039159307,6.6798293397025725,9.959304072901839,0.7761286024589615,0.40927311617150075,0.5019348933873227,0.9357399645446186,9.683465534504665
266,E6803,24.8777,117.47,456.1912247904442,2.1914632712883297,2.1385625221655244,1.9019308113168802,2.3445632439207813,0.1961951230033414,0.5748089443656623,0.4558584069052437,0.7332968863874446,9.365839522895099
267,E6404,24.1031,116.9622,456.57006303710074,4.344774847606429,5.217816952566591,7.925761626473671,8.599093570978614,1.3740504519024728,0.6531073882287672,1.4393547169511043,1.9586591675227256,10.64587660883835
268,C5518,25.4026,117.9831,456.8184288328343,2.9387047072509147,5.000189470090474,0.0,5.067734237316444,0.7180994881275506,1.9221060729802713,0.0,2.0260176519052706,10.689929674639899
269,C5514,25.48101,118.07277,457.22007949865616,3.7802598680539696,3.153249662482863,2.4664455754309715,3.988624389346824,1.8319582467176598,3.283983435658487,1.0718406563130902,3.898599209249269,11.542725771100088
270,E6705,24.32019,117.07055,457.23409864063296,3.1417413491957116,4.168315545924585,2.4261836489625854,4.228064684571954,0.47763002894196266,0.35394748039517954,0.356770321212524,0.6337484437609129,9.17575071765434
271,C5419,25.1872,117.7355,457.63706871525517,4.014004150125492,4.014187832147537,2.704231405829442,4.116806202586996,0.8037752638354992,0.5966494387436219,0.7818789662319592,1.2123671739780342,10.020902506726145
272,C5411,25.3034,117.8511,458.1403996805714,7.978849361413261,4.0605247794084445,10.75941460104359,13.429867826609083,1.1076377449158632,1.3840891864280067,1.4042636637876518,1.762629529972236,10.508483125220376
273,E6706,24.25264,117.01985,458.4019533313013,2.4087043654828535,2.5379226836613555,2.2078960704403214,2.6552913530178195,0.3658374149435677,0.5880126416199492,1.7194724518353777,1.8219613588873116,10.551617485968066
274,E6611,24.6228,117.2426,458.95824368901145,3.0368447214733743,3.9214699807434905,2.3201127095434444,4.018496467473747,1.2215943398506124,1.3922009599757839,0.9736453926736051,1.999354257051962,10.672669255168545
275,C5603,25.7428,118.3982,459.58066330755526,4.474170054157759,3.682598476143098,3.8124545402166112,5.081436683205529,0.5777962455222792,2.132516602206609,1.642016555756363,2.711614235894135,11.06968371582953
